meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney,sectional,prizemoney won,country
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Changing Guard,7,Gelding,Impending,Queen's Parade,3,Holly Nottle,1,D T McAuliffe,58,1.5,74904x10480,35:7-1-1,6: 0-0-0,20: 4-1-1,4: 0-0-0,0:0-0-0,27:3-1-1,6:2-0-0,2:2-0-0,0:0-0-0,7:2-0-0,5:1-0-0,$175 355,5,BenchMark 70+,1500,Z Johnston-Porter,3.2,04/12/25,Little Creatures (Bm70+),1-Cold Shizzle,4,12,01:31.01,Albany,Good 4,56,0:0-0-0,235763,1314543,955766,23439,17687,23439,17062,$24000,35.78sec 600m,$936,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Changing Guard,7,Gelding,Impending,Queen's Parade,3,Holly Nottle,1,D T McAuliffe,58,1.5,74904x10480,35:7-1-1,6: 0-0-0,20: 4-1-1,4: 0-0-0,0:0-0-0,27:3-1-1,6:2-0-0,2:2-0-0,0:0-0-0,7:2-0-0,5:1-0-0,$175 355,9,Rest 1 Metro Win,1800,Z Johnston-Porter,4.2,15/11/25,PKF Perth (Rs1mw),1-Summer's Legacy,13,31,01:53.12,Ascot,Good 4,55.5,0:0-0-0,235353,1311295,955766,23439,17687,23439,17062,$60000,35.74sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Changing Guard,7,Gelding,Impending,Queen's Parade,3,Holly Nottle,1,D T McAuliffe,58,1.5,74904x10480,35:7-1-1,6: 0-0-0,20: 4-1-1,4: 0-0-0,0:0-0-0,27:3-1-1,6:2-0-0,2:2-0-0,0:0-0-0,7:2-0-0,5:1-0-0,$175 355,10,BenchMark 66+,1800,C Johnston-Porter,4.5,01/11/25,Quayclean (Bm66+),1-Odinaka,9,26,01:51.11,Ascot,Good 4,56,0:0-0-0,234913,1308378,955766,23439,17687,23439,15478,$80000,35.58sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Changing Guard,7,Gelding,Impending,Queen's Parade,3,Holly Nottle,1,D T McAuliffe,58,1.5,74904x10480,35:7-1-1,6: 0-0-0,20: 4-1-1,4: 0-0-0,0:0-0-0,27:3-1-1,6:2-0-0,2:2-0-0,0:0-0-0,7:2-0-0,5:1-0-0,$175 355,2,Rest 1 Metro Win,1600,C Johnston-Porter,0.8,18/10/25,Conquer Cystic Fibrosis (Rs1mw),1-Wembanyama,4,21,01:38.38,Ascot,Good 4,59.5,0:0-0-0,234518,1305486,955766,23439,17687,23439,15478,$60000,35.02sec 600m,$2340,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Changing Guard,7,Gelding,Impending,Queen's Parade,3,Holly Nottle,1,D T McAuliffe,58,1.5,74904x10480,35:7-1-1,6: 0-0-0,20: 4-1-1,4: 0-0-0,0:0-0-0,27:3-1-1,6:2-0-0,2:2-0-0,0:0-0-0,7:2-0-0,5:1-0-0,$175 355,8,BenchMark 66+,1600,H Watson,11.9,04/10/25,Spud Shed Kalgoorlie (Bm66+),1-Dont Wait For Luck,7,21,01:37.06,Kalgoorlie,Good 4,58.5,0:0-0-0,234092,1302500,955766,23439,17687,23439,16516,$80000,34.52sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,4,Rest 1 Metro Win,1650,S Parnham,3.4,18/07/26,Peters Investments (Rs1mw),1-Western Miss,3,41,01:43.32,Belmont Park,Soft 7,56,0:0-0-0,241452,1356902,1118939,10820,12664,10820,12664,$60000,36.05sec 600m,$5280,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,2,Rest 1 Metro Win,1400,S Parnham,4.9,11/07/26,Lawn Pride Australia (Rs1mw),1-Diamonds'n'rubies,7,21,01:25.70,Belmont Park,Good 4,58,0:0-0-0,241265,1355407,1118939,10820,12664,10820,12664,$60000,35.65sec 600m,$1080,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,3,BenchMark 66+,1400,L Ramoly,0.5,27/06/26,Liquor Barons (Bm66+),1-Urquharts Bluff,3,61,01:27.28,Belmont Park,Heavy 8,54.5,0:0-0-0,240853,1352211,1118939,10820,12664,10820,16432,$80000,35.85sec 600m,$7040,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,11,Class 3,1400,S Parnham,7.0,10/06/26,Unite Resourcing Hcp (C3),1-Prince Of Dala,11,51,01:24.98,Belmont Park,Good 4,60,0:0-0-0,240366,1348515,1118939,10820,12664,10820,12664,$30000,34.51sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,9,Rst 0 Met Win-LY,1400,S Parnham,5.9,27/05/26,Quayclean (Rs0ly),1-Esta Mirando,10,26,01:24.74,Belmont Park,Good 4,60,0:0-0-0,239956,1345319,1118939,10820,12664,10820,12664,$35000,34.32sec 600m,$630,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,3,Group 2,1600,J Brown,8.5,22/11/25,W.A. Guineas,1-King Of Light,13,201,01:36.83,Ascot,Good 4,57,0:0-0-0,235506,1312523,1118939,10820,12664,10820,1236,$500000,35.28sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,11,Listed,1400,S Parnham,6.5,08/11/25,Waroa - Fairetha Stakes,1-King Of Light,10,51,01:21.48,Ascot,Good 4,54,0:0-0-0,235181,1309912,1118939,10820,12664,10820,12664,$125000,34.47sec 600m,$2250,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,4,Rest 1 Metro Win,1400,S Parnham,6.0,25/10/25,Peters Investments (Rs1mw),1-Nicciana,8,3.2,01:23.38,Ascot,Soft 5,56,0:0-0-0,234704,1306934,1118939,10820,12664,10820,12664,$60000,35.07sec 600m,$1080,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,6,Maiden,1300,S Parnham,1.0,16/10/25,Cup Packages Selling Fast Through Trybooking Mdn,2-La Excellence,1,1.55,01:17.71,Northam,Good 4,56,0:0-0-0,234417,1304953,1118939,10820,12664,10820,12664,$25000,33.92sec 600m,$13700,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Statewide,4,Gelding,Tassort,Moore,4,S Parnham,9,N D Parnham,59.5,0,3x1800x00373,14:1-1-5,1: 0-0-0,5: 0-0-2,0: 0-0-0,0:0-0-0,11:1-1-3,2:0-0-1,1:0-0-1,0:0-0-0,4:1-0-2,3:0-1-0,$86 620,3,Group 3,1400,S Parnham,0.7,10/05/25,Quayclean - WA Sires' Produce Stakes,1-Just Too Fly,3,21,01:23.72,Ascot,Good 4,57,0:0-0-0,229894,1269997,1118939,10820,12664,10820,12664,$200000,36.26sec 600m,$17600,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,9,Class 3,1400,C Johnston-Porter,1.0,16/07/26,State Wide Turf Services Hcp (C3),2-Eternal Romance,1,2.25,01:28.96,Pinjarra,Heavy 8,57,0:0-0-0,241406,1356504,1118901,24928,15478,24928,15478,$30000,37.46sec 600m,$16440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,4,Class 3,1300,C Johnston-Porter,0.0,09/07/26,Procon Developments (Aust) Northam Cup ? 25 Oct Hcp (C3),1-Classic Ruler,2,2.5,01:18.37,Northam,Soft 5,56.5,0:0-0-0,241203,1354928,1118901,24928,15478,24928,15478,$30000,34.90sec 600m,$5580,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,4,Class 1,1200,W Pike,1.6,24/06/26,Vale John Ward Hcp (C1),1-Swansee,2,4.8,01:11.37,Pinjarra Scarpside,Good 4,58.5,0:0-0-0,240791,1351752,1118901,24928,15478,24928,12691,$30000,00.00sec 0m,$5580,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,4,Group 3,1600,B Gaerth,10.2,15/11/25,Quayclean - WA Champion Fillies Stakes,1-Pure Excess,13,81,01:37.39,Ascot,Good 4,56,0:0-0-0,235353,1311300,1118901,24928,15478,24928,15260,$300000,36.01sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,13,Maiden,1600,W Pike,2.1,30/10/25,Hunter Premium Funding Mdn,2-Latorio,1,1.5,01:36.04,Northam,Good 4,54,0:0-0-0,234845,1307989,1118901,24928,15478,24928,12691,$25000,35.10sec 600m,$13700,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,15,Maiden,1400,J Tsang,1.4,22/10/25,Reliable Asset Maintenance Mdn,1-Streamlined,2,15,01:24.81,Belmont Park,Soft 5,51,0:0-0-0,234651,1306471,1118901,24928,15478,24928,17796,$25000,36.18sec 600m,$4650,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,6,Maiden,1300,J Tsang,2.4,05/10/25,Northam Cup Packages Available Through TryBooking Mdn,1-Galilea,5,15,01:19.12,Northam,Soft 5,51,0:0-0-0,234116,1302673,1118901,24928,15478,24928,17796,$25000,35.96sec 600m,$725,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,6,Open,1200,B Gaerth,5.6,24/05/25,Unite Resourcing Plate,1-Too Darn Stormy,8,31,01:13.02,Belmont Park,Good 4,54.5,0:0-0-0,230334,1273000,1118901,24928,15478,24928,15260,$80000,35.19sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Berry Blast,4,Mare,Merchant Navy,Blueberry Smoothie,5,C Johnston-Porter,2,Simon Miller,58.5,0,98x5210x221,9:2-3-0,2: 1-0-0,3: 0-1-0,0: 0-0-0,0:0-0-0,5:1-1-0,3:0-2-0,1:1-0-0,0:0-0-0,3:0-1-0,3:0-2-0,$49 555,6,Open,1000,S Parnham,4.9,17/05/25,Bisley Workwear Plate,1-Silent Diva,9,91,00:59.21,Belmont Park,Good 4,54,0:0-0-0,230088,1271417,1118901,24928,15478,24928,12664,$80000,34.17sec 600m,$1440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,9,Rst 0 Met Win-LY,1600,J Azzopardi,6.5,25/07/26,TABtouch - Westspeed Platinum (Rs0ly),1-Strapping Prophet,7,51,01:37.60,Belmont Park,Good 4,56.5,0:0-0-0,241634,1358380,961390,1591,12691,1591,14814,$40000,35.99sec 600m,$720,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,2,Rst 0 Met Win-LY,1400,J Azzopardi,3.7,11/07/26,TABtouch - Westspeed Platinum (Rs0ly),1-Kelvinater,7,20,01:25.27,Belmont Park,Good 4,56.5,0:0-0-0,241265,1355401,961390,1591,12691,1591,14814,$40000,36.21sec 600m,$720,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,8,Class 5,1200,J Azzopardi,0.4,28/06/26,Horseland Bunbury Hcp (C5),2-En Plein Air,1,61,01:14.60,Bunbury,Soft 7,54,0:0-0-0,240885,1352449,961390,1591,12691,1591,14814,$30000,00.00sec 0m,$16440,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,9,Open,2200,J Mc Naught,7.2,11/02/26,Share Bets With TABtouch Bet Loop Hcp,1-Zackariah Beau,12,21,02:19.01,Belmont Park,Good 3,55.5,0:0-0-0,237260,1325334,961390,1591,12691,1591,16126,$30000,37.85sec 600m,$0,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,4,Open,2200,J Mc Naught,1.5,28/01/26,MCA Polytrack Hcp,1-Glanced,7,12,02:19.92,Ascot,Good 4,57.5,0:0-0-0,236996,1323330,961390,1591,12691,1591,16126,$30000,36.88sec 600m,$540,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,4,BenchMark 64+,1850,S O'Donnell,1.2,18/01/26,John Hetherington - Raine & Horne (Bm64+),1-War Matters,4,5,01:55.65,Mt Barker,Good 3,54.5,0:0-0-0,236789,1321829,961390,1591,12691,1591,4615,$24000,35.19sec 600m,$936,AUS
01/08/2026 00:00:00,Belmont Park,8,01-Aug-2026 16:55,1600,3yo+,Rest 1 Metro Win,55,Of $60000  -  1st  $32880 | 2nd  $11160| 3rd  $5280| 4th  $2340| 5th  $1740,,Handicap,Happy Horses Birthday (Rs1mw),Apprentices Can Claim,Belle Journee,7,Mare,Galah,Belle La Vie,6,W Pike,3,Ms C Stelmach,58,0,4535470x177,61:6-7-4,15: 1-2-0,12: 0-0-0,5: 0-0-0,0:0-0-0,50:5-5-3,10:1-2-1,1:0-0-0,0:0-0-0,6:2-0-0,6:0-2-0,$224 814,7,BenchMark 54+,2000,L Ramoly,4.0,31/12/25,Bryson Canvas (Bm54+),1-Pony Up,5,5.5,02:05.34,Pinjarra,Good 4,56,0:0-0-0,236421,1319127,961390,1591,12691,1591,16432,$30000,36.82sec 600m,$870,AUS
